Date,Route,Attempted,Succeeded,Success Percentage
08-10-14,Emmons-Winthrop,2,2,1
08-10-14,Emmons-Winthrop,5,0,0
08-09-14,Disappointment Cleaver,5,5,1
08-09-14,Disappointment Cleaver,3,2,0.666666667
08-09-14,Disappointment Cleaver,4,4,1
08-09-14,Disappointment Cleaver,12,8,0.666666667
08-09-14,Disappointment Cleaver,3,0,0
08-09-14,Disappointment Cleaver,4,4,1
08-09-14,Emmons-Winthrop,2,2,1
08-09-14,Disappointment Cleaver,5,3,0.6
08-09-14,Disappointment Cleaver,2,2,1
08-09-14,Disappointment Cleaver,1,0,0
08-09-14,Disappointment Cleaver,4,3,0.75
08-09-14,Emmons-Winthrop,2,0,0
08-09-14,Disappointment Cleaver,11,9,0.818181818
08-09-14,Disappointment Cleaver,4,0,0
08-09-14,Emmons-Winthrop,2,2,1
08-09-14,Emmons-Winthrop,4,4,1
08-09-14,Emmons-Winthrop,3,3,1
08-09-14,Disappointment Cleaver,2,2,1
08-09-14,Disappointment Cleaver,2,2,1
08-09-14,Disappointment Cleaver,4,0,0
08-09-14,Disappointment Cleaver,2,0,0
08-09-14,Disappointment Cleaver,3,3,1
08-09-14,Disappointment Cleaver,12,11,0.916666667
08-09-14,Disappointment Cleaver,2,2,1
08-09-14,Disappointment Cleaver,2,0,0
08-09-14,Disappointment Cleaver,3,3,1
08-09-14,Kautz Glacier,2,0,0
08-09-14,Disappointment Cleaver,11,9,0.818181818
08-09-14,Disappointment Cleaver,7,4,0.571428571
08-09-14,Disappointment Cleaver,4,4,1
08-09-14,Disappointment Cleaver,7,7,1
08-09-14,Disappointment Cleaver,3,3,1
08-09-14,Disappointment Cleaver,2,0,0
08-09-14,Disappointment Cleaver,3,3,1
08-09-14,Disappointment Cleaver,4,3,0.75
08-09-14,Disappointment Cleaver,2,2,1
08-08-14,Disappointment Cleaver,4,4,1
08-08-14,Disappointment Cleaver,2,2,1
08-08-14,Disappointment Cleaver,12,10,0.833333333
08-08-14,Emmons-Winthrop,2,0,0
08-08-14,Disappointment Cleaver,2,0,0
08-08-14,Disappointment Cleaver,5,0,0
08-08-14,Little Tahoma,2,2,1
08-08-14,glacier only - no summit attempt,2,0,0
08-08-14,Disappointment Cleaver,1,1,1
08-08-14,Disappointment Cleaver,4,4,1
08-08-14,Disappointment Cleaver,2,0,0
08-08-14,Disappointment Cleaver,12,7,0.583333333
08-08-14,Disappointment Cleaver,4,4,1
08-08-14,Emmons-Winthrop,5,5,1
08-08-14,Disappointment Cleaver,3,3,1
08-08-14,Disappointment Cleaver,6,6,1
08-08-14,Disappointment Cleaver,2,2,1
08-08-14,Disappointment Cleaver,5,0,0
08-08-14,Kautz Glacier,2,2,1
08-08-14,Disappointment Cleaver,4,3,0.75
08-08-14,Disappointment Cleaver,4,4,1
08-08-14,Disappointment Cleaver,3,3,1
08-08-14,Disappointment Cleaver,2,2,1
08-08-14,Disappointment Cleaver,6,6,1
08-08-14,Disappointment Cleaver,12,12,1
08-08-14,Kautz Glacier,8,8,1
08-08-14,Disappointment Cleaver,2,0,0
08-07-14,Disappointment Cleaver,3,2,0.666666667
08-07-14,Disappointment Cleaver,2,1,0.5
08-07-14,Disappointment Cleaver,2,0,0
08-07-14,Disappointment Cleaver,12,7,0.583333333
08-07-14,glacier only - no summit attempt,2,0,0
08-07-14,Emmons-Winthrop,3,3,1
08-07-14,Disappointment Cleaver,2,0,0
08-07-14,Disappointment Cleaver,4,3,0.75
08-07-14,Disappointment Cleaver,12,12,1
08-07-14,Disappointment Cleaver,2,0,0
08-07-14,Disappointment Cleaver,12,9,0.75
08-07-14,Disappointment Cleaver,2,2,1
08-07-14,Disappointment Cleaver,10,4,0.4
08-07-14,Disappointment Cleaver,12,12,1
08-07-14,Disappointment Cleaver,5,4,0.8
08-07-14,Disappointment Cleaver,1,1,1
08-06-14,Disappointment Cleaver,12,12,1
08-06-14,Disappointment Cleaver,3,3,1
08-06-14,Disappointment Cleaver,11,8,0.727272727
08-06-14,Disappointment Cleaver,2,0,0
08-06-14,Disappointment Cleaver,2,2,1
08-06-14,Emmons-Winthrop,2,2,1
08-06-14,Disappointment Cleaver,3,3,1
08-06-14,Disappointment Cleaver,3,3,1
08-06-14,Kautz Glacier,5,5,1
08-06-14,Emmons-Winthrop,3,3,1
08-06-14,Disappointment Cleaver,12,8,0.666666667
08-06-14,Emmons-Winthrop,4,4,1
08-06-14,Disappointment Cleaver,2,2,1
08-05-14,Kautz Glacier,6,6,1
08-05-14,Disappointment Cleaver,3,3,1
08-05-14,Disappointment Cleaver,5,5,1
08-05-14,Disappointment Cleaver,2,2,1
08-05-14,Disappointment Cleaver,3,0,0
08-05-14,Disappointment Cleaver,12,8,0.666666667
08-05-14,Emmons-Winthrop,11,9,0.818181818
08-05-14,Kautz Glacier,12,7,0.583333333
08-05-14,glacier only - no summit attempt,2,0,0
08-05-14,Disappointment Cleaver,3,3,1
08-05-14,Disappointment Cleaver,12,9,0.75
08-05-14,Disappointment Cleaver,3,3,1
08-04-14,Disappointment Cleaver,6,0,0
08-04-14,Disappointment Cleaver,2,0,0
08-04-14,Disappointment Cleaver,3,3,1
08-04-14,Disappointment Cleaver,2,2,1
08-04-14,Disappointment Cleaver,8,0,0
08-04-14,Disappointment Cleaver,12,9,0.75
08-04-14,Disappointment Cleaver,12,10,0.833333333
08-04-14,Disappointment Cleaver,7,0,0
08-04-14,Emmons-Winthrop,11,11,1
08-04-14,Emmons-Winthrop,2,0,0
08-04-14,Disappointment Cleaver,4,3,0.75
08-04-14,Emmons-Winthrop,3,0,0
08-04-14,Emmons-Winthrop,2,2,1
08-04-14,Disappointment Cleaver,12,11,0.916666667
08-04-14,Disappointment Cleaver,10,10,1
08-04-14,Kautz Glacier,6,5,0.833333333
08-04-14,Emmons-Winthrop,2,0,0
08-04-14,Disappointment Cleaver,2,2,1
08-04-14,Emmons-Winthrop,2,2,1
08-04-14,Emmons-Winthrop,11,6,0.545454545
08-04-14,Emmons-Winthrop,4,2,0.5
08-04-14,Disappointment Cleaver,9,6,0.666666667
08-03-14,Disappointment Cleaver,3,3,1
08-03-14,Emmons-Winthrop,11,10,0.909090909
08-03-14,Disappointment Cleaver,2,2,1
08-03-14,Disappointment Cleaver,12,9,0.75
08-03-14,Disappointment Cleaver,12,9,0.75
08-03-14,Kautz Glacier,11,0,0
08-03-14,glacier only - no summit attempt,2,0,0
08-03-14,Disappointment Cleaver,3,3,1
08-03-14,Disappointment Cleaver,2,0,0
08-03-14,Disappointment Cleaver,7,7,1
08-03-14,Emmons-Winthrop,3,2,0.666666667
08-02-14,Disappointment Cleaver,2,2,1
08-02-14,Disappointment Cleaver,2,2,1
08-02-14,Disappointment Cleaver,2,2,1
08-02-14,Disappointment Cleaver,2,0,0
08-02-14,Disappointment Cleaver,12,9,0.75
08-02-14,Disappointment Cleaver,4,4,1
08-02-14,Emmons-Winthrop,3,3,1
08-02-14,Disappointment Cleaver,10,7,0.7
08-02-14,Disappointment Cleaver,3,3,1
08-02-14,Disappointment Cleaver,12,10,0.833333333
08-02-14,Disappointment Cleaver,2,2,1
08-02-14,Disappointment Cleaver,1,1,1
08-02-14,Disappointment Cleaver,2,2,1
08-02-14,Disappointment Cleaver,2,2,1
08-02-14,Disappointment Cleaver,4,4,1
08-02-14,Disappointment Cleaver,4,4,1
08-02-14,Disappointment Cleaver,4,4,1
08-02-14,Disappointment Cleaver,4,4,1
08-02-14,Disappointment Cleaver,9,0,0
08-02-14,Disappointment Cleaver,4,4,1
08-02-14,Disappointment Cleaver,2,2,1
08-02-14,Disappointment Cleaver,2,0,0
08-02-14,Disappointment Cleaver,2,2,1
08-02-14,Disappointment Cleaver,2,2,1
08-02-14,Emmons-Winthrop,2,2,1
08-02-14,Disappointment Cleaver,1,1,1
08-02-14,Emmons-Winthrop,3,3,1
08-02-14,Tahoma Glacier,5,0,0
08-02-14,Disappointment Cleaver,3,3,1
08-02-14,Disappointment Cleaver,3,3,1
08-02-14,Emmons-Winthrop,2,2,1
08-01-14,Emmons-Winthrop,5,5,1
08-01-14,Disappointment Cleaver,3,0,0
08-01-14,Disappointment Cleaver,3,3,1
08-01-14,Emmons-Winthrop,3,3,1
08-01-14,Emmons-Winthrop,2,2,1
08-01-14,Disappointment Cleaver,2,2,1
08-01-14,Disappointment Cleaver,2,2,1
08-01-14,Disappointment Cleaver,5,5,1
08-01-14,Disappointment Cleaver,5,5,1
08-01-14,Emmons-Winthrop,3,3,1
08-01-14,Disappointment Cleaver,3,3,1
08-01-14,Disappointment Cleaver,2,2,1
08-01-14,Disappointment Cleaver,6,6,1
08-01-14,Disappointment Cleaver,12,11,0.916666667
08-01-14,Disappointment Cleaver,4,4,1
08-01-14,Disappointment Cleaver,4,4,1
08-01-14,Emmons-Winthrop,4,4,1
08-01-14,Emmons-Winthrop,2,0,0
08-01-14,Emmons-Winthrop,4,3,0.75
08-01-14,Disappointment Cleaver,12,7,0.583333333
08-01-14,Disappointment Cleaver,4,4,1
08-01-14,Disappointment Cleaver,2,0,0
08-01-14,Disappointment Cleaver,2,0,0
08-01-14,Tahoma Glacier,5,0,0
08-01-14,Emmons-Winthrop,5,5,1
08-01-14,Disappointment Cleaver,2,2,1
08-01-14,Disappointment Cleaver,2,2,1
08-01-14,Disappointment Cleaver,5,5,1
08-01-14,Emmons-Winthrop,3,3,1
08-01-14,Disappointment Cleaver,2,2,1
08-01-14,Emmons-Winthrop,11,11,1
08-01-14,Disappointment Cleaver,12,7,0.583333333
08-01-14,Disappointment Cleaver,2,0,0
7/31/2014,Disappointment Cleaver,2,0,0
7/31/2014,Disappointment Cleaver,3,3,1
7/31/2014,Disappointment Cleaver,7,7,1
7/31/2014,Emmons-Winthrop,2,2,1
7/31/2014,Disappointment Cleaver,1,0,0
7/31/2014,Emmons-Winthrop,2,0,0
7/31/2014,Disappointment Cleaver,7,0,0
7/31/2014,Disappointment Cleaver,3,3,1
7/31/2014,Emmons-Winthrop,3,3,1
7/31/2014,Disappointment Cleaver,3,3,1
7/31/2014,Disappointment Cleaver,3,3,1
7/31/2014,Disappointment Cleaver,7,7,1
7/31/2014,Emmons-Winthrop,2,2,1
7/31/2014,Disappointment Cleaver,12,10,0.833333333
7/31/2014,Disappointment Cleaver,3,3,1
7/31/2014,Disappointment Cleaver,12,9,0.75
7/31/2014,Disappointment Cleaver,6,0,0
7/30/2014,Emmons-Winthrop,3,3,1
7/30/2014,Emmons-Winthrop,3,3,1
7/30/2014,Disappointment Cleaver,9,9,1
7/30/2014,Disappointment Cleaver,5,5,1
7/30/2014,Disappointment Cleaver,3,3,1
7/30/2014,Disappointment Cleaver,12,12,1
7/30/2014,Disappointment Cleaver,2,2,1
7/30/2014,Disappointment Cleaver,2,2,1
7/30/2014,Disappointment Cleaver,5,5,1
7/30/2014,Emmons-Winthrop,3,0,0
7/30/2014,Disappointment Cleaver,12,8,0.666666667
7/30/2014,Disappointment Cleaver,2,0,0
7/30/2014,Emmons-Winthrop,2,2,1
7/30/2014,Disappointment Cleaver,4,4,1
7/30/2014,Emmons-Winthrop,12,11,0.916666667
7/30/2014,Disappointment Cleaver,12,10,0.833333333
7/29/2014,Emmons-Winthrop,4,2,0.5
7/29/2014,Disappointment Cleaver,12,12,1
7/29/2014,Disappointment Cleaver,2,0,0
7/29/2014,Disappointment Cleaver,12,9,0.75
7/29/2014,Emmons-Winthrop,12,12,1
7/29/2014,Disappointment Cleaver,6,6,1
7/29/2014,Kautz Glacier,12,12,1
7/29/2014,Disappointment Cleaver,2,0,0
7/29/2014,Disappointment Cleaver,2,2,1
7/28/2014,Emmons-Winthrop,12,11,0.916666667
7/28/2014,Disappointment Cleaver,8,6,0.75
7/28/2014,Disappointment Cleaver,3,3,1
7/28/2014,Emmons-Winthrop,21,2,0.095238095
7/28/2014,Disappointment Cleaver,11,10,0.909090909
7/28/2014,Disappointment Cleaver,4,0,0
7/28/2014,Disappointment Cleaver,4,4,1
7/28/2014,Disappointment Cleaver,2,2,1
7/28/2014,Disappointment Cleaver,8,8,1
7/28/2014,Emmons-Winthrop,12,11,0.916666667
7/28/2014,Disappointment Cleaver,3,3,1
7/28/2014,Kautz Glacier,2,0,0
7/28/2014,Emmons-Winthrop,8,8,1
7/28/2014,Disappointment Cleaver,12,10,0.833333333
7/28/2014,Disappointment Cleaver,3,0,0
7/28/2014,Disappointment Cleaver,2,2,1
7/28/2014,Disappointment Cleaver,2,2,1
7/28/2014,Emmons-Winthrop,4,4,1
7/28/2014,Disappointment Cleaver,8,5,0.625
7/27/2014,Kautz Glacier,6,5,0.833333333
7/27/2014,glacier only - no summit attempt,2,0,0
7/27/2014,Disappointment Cleaver,2,0,0
7/27/2014,Disappointment Cleaver,4,4,1
7/27/2014,Kautz Glacier,3,3,1
7/27/2014,Disappointment Cleaver,12,12,1
7/27/2014,Disappointment Cleaver,6,6,1
7/27/2014,Emmons-Winthrop,12,10,0.833333333
7/27/2014,Disappointment Cleaver,3,3,1
7/27/2014,Disappointment Cleaver,12,12,1
7/27/2014,Disappointment Cleaver,3,2,0.666666667
7/27/2014,Little Tahoma,3,3,1
7/27/2014,Emmons-Winthrop,2,2,1
7/27/2014,Disappointment Cleaver,2,2,1
7/27/2014,glacier only - no summit attempt,1,0,0
7/27/2014,Disappointment Cleaver,2,2,1
7/27/2014,Emmons-Winthrop,2,2,1
7/27/2014,Disappointment Cleaver,4,4,1
7/27/2014,Emmons-Winthrop,2,2,1
7/27/2014,Disappointment Cleaver,4,0,0
7/27/2014,Disappointment Cleaver,12,8,0.666666667
7/26/2014,Disappointment Cleaver,4,0,0
7/26/2014,Disappointment Cleaver,2,0,0
7/26/2014,Kautz Glacier,2,0,0
7/26/2014,Disappointment Cleaver,4,0,0
7/26/2014,Kautz Glacier,5,5,1
7/26/2014,Disappointment Cleaver,3,2,0.666666667
7/26/2014,Disappointment Cleaver,4,0,0
7/26/2014,Emmons-Winthrop,4,0,0
7/26/2014,Disappointment Cleaver,2,2,1
7/26/2014,Emmons-Winthrop,2,2,1
7/26/2014,Disappointment Cleaver,2,2,1
7/26/2014,Emmons-Winthrop,8,4,0.5
7/26/2014,Kautz Glacier,5,0,0
7/26/2014,Disappointment Cleaver,3,3,1
7/26/2014,Disappointment Cleaver,12,6,0.5
7/26/2014,Disappointment Cleaver,12,12,1
7/26/2014,Disappointment Cleaver,2,2,1
7/26/2014,Disappointment Cleaver,3,3,1
7/26/2014,Disappointment Cleaver,3,0,0
7/26/2014,Disappointment Cleaver,2,2,1
7/26/2014,Emmons-Winthrop,2,2,1
7/26/2014,Disappointment Cleaver,2,2,1
7/26/2014,Disappointment Cleaver,5,5,1
7/26/2014,Disappointment Cleaver,2,2,1
7/26/2014,Disappointment Cleaver,4,4,1
7/26/2014,Emmons-Winthrop,2,2,1
7/26/2014,Disappointment Cleaver,4,0,0
7/26/2014,Disappointment Cleaver,2,2,1
7/26/2014,Emmons-Winthrop,3,3,1
7/26/2014,Disappointment Cleaver,3,0,0
7/26/2014,Emmons-Winthrop,3,3,1
7/26/2014,Disappointment Cleaver,2,2,1
7/26/2014,Disappointment Cleaver,5,0,0
7/26/2014,Disappointment Cleaver,2,2,1
7/26/2014,Disappointment Cleaver,6,5,0.833333333
7/26/2014,Emmons-Winthrop,2,2,1
7/26/2014,Emmons-Winthrop,2,2,1
7/26/2014,Emmons-Winthrop,3,3,1
7/26/2014,Little Tahoma,9,9,1
7/26/2014,Disappointment Cleaver,12,9,0.75
7/26/2014,Emmons-Winthrop,12,12,1
7/26/2014,Disappointment Cleaver,9,9,1
7/25/2014,Emmons-Winthrop,2,2,1
7/25/2014,glacier only - no summit attempt,2,0,0
7/25/2014,Disappointment Cleaver,12,0,0
7/25/2014,Disappointment Cleaver,3,0,0
7/25/2014,Disappointment Cleaver,6,6,1
7/25/2014,Disappointment Cleaver,2,0,0
7/25/2014,Disappointment Cleaver,7,7,1
7/25/2014,Disappointment Cleaver,3,0,0
7/25/2014,Emmons-Winthrop,3,2,0.666666667
7/25/2014,Disappointment Cleaver,3,3,1
7/25/2014,Disappointment Cleaver,2,2,1
7/25/2014,Disappointment Cleaver,6,0,0
7/25/2014,Disappointment Cleaver,2,2,1
7/25/2014,Disappointment Cleaver,5,3,0.6
7/25/2014,Disappointment Cleaver,8,0,0
7/25/2014,Disappointment Cleaver,3,0,0
7/25/2014,Disappointment Cleaver,5,3,0.6
7/25/2014,Disappointment Cleaver,2,2,1
7/25/2014,Disappointment Cleaver,8,8,1
7/25/2014,Disappointment Cleaver,4,0,0
7/25/2014,Disappointment Cleaver,3,0,0
7/25/2014,Disappointment Cleaver,11,9,0.818181818
7/25/2014,Disappointment Cleaver,2,2,1
7/25/2014,Ptarmigan RIngraham Directge,2,2,1
7/25/2014,Disappointment Cleaver,5,4,0.8
7/25/2014,Disappointment Cleaver,7,0,0
7/25/2014,Disappointment Cleaver,3,3,1
7/25/2014,Disappointment Cleaver,5,0,0
7/25/2014,Disappointment Cleaver,4,0,0
7/25/2014,Disappointment Cleaver,12,8,0.666666667
7/25/2014,Disappointment Cleaver,9,6,0.666666667
7/25/2014,Disappointment Cleaver,2,2,1
7/25/2014,Disappointment Cleaver,12,12,1
7/25/2014,Disappointment Cleaver,2,0,0
7/25/2014,Emmons-Winthrop,6,0,0
7/25/2014,Disappointment Cleaver,2,2,1
7/25/2014,Disappointment Cleaver,3,3,1
7/25/2014,Disappointment Cleaver,2,2,1
7/25/2014,Disappointment Cleaver,2,0,0
7/25/2014,Disappointment Cleaver,3,0,0
7/25/2014,Disappointment Cleaver,2,0,0
7/25/2014,Emmons-Winthrop,6,0,0
7/25/2014,Disappointment Cleaver,2,2,1
7/25/2014,Emmons-Winthrop,4,3,0.75
7/25/2014,Disappointment Cleaver,2,0,0
7/25/2014,Disappointment Cleaver,4,0,0
7/25/2014,Disappointment Cleaver,2,0,0
7/24/2014,Emmons-Winthrop,4,0,0
7/24/2014,Disappointment Cleaver,7,0,0
7/24/2014,Disappointment Cleaver,12,10,0.833333333
7/24/2014,Disappointment Cleaver,4,0,0
7/24/2014,Disappointment Cleaver,3,0,0
7/24/2014,Emmons-Winthrop,4,0,0
7/24/2014,Emmons-Winthrop,6,6,1
7/24/2014,Disappointment Cleaver,2,0,0
7/24/2014,Disappointment Cleaver,11,11,1
7/24/2014,Disappointment Cleaver,5,5,1
7/24/2014,Emmons-Winthrop,5,5,1
7/24/2014,Disappointment Cleaver,2,0,0
7/24/2014,Emmons-Winthrop,6,6,1
7/24/2014,Disappointment Cleaver,4,3,0.75
7/24/2014,Disappointment Cleaver,5,0,0
7/24/2014,Emmons-Winthrop,5,5,1
7/24/2014,Disappointment Cleaver,11,11,1
7/24/2014,Disappointment Cleaver,2,2,1
7/24/2014,Disappointment Cleaver,2,2,1
7/24/2014,Disappointment Cleaver,5,5,1
7/24/2014,Emmons-Winthrop,3,3,1
7/24/2014,Disappointment Cleaver,7,8,1.142857143
7/24/2014,Disappointment Cleaver,10,0,0
7/24/2014,Disappointment Cleaver,4,0,0
7/24/2014,Emmons-Winthrop,10,0,0
7/23/2014,Disappointment Cleaver,11,0,0
7/23/2014,Disappointment Cleaver,7,0,0
7/23/2014,Emmons-Winthrop,2,2,1
7/23/2014,Disappointment Cleaver,3,3,1
7/23/2014,Emmons-Winthrop,2,0,0
7/23/2014,Disappointment Cleaver,2,2,1
7/22/2014,Disappointment Cleaver,2,0,0
7/22/2014,Emmons-Winthrop,12,0,0
7/22/2014,Disappointment Cleaver,3,0,0
7/22/2014,Disappointment Cleaver,12,0,0
7/22/2014,Disappointment Cleaver,12,0,0
7/22/2014,Disappointment Cleaver,11,0,0
7/22/2014,Emmons-Winthrop,3,0,0
7/22/2014,Kautz Glacier,2,0,0
7/22/2014,Emmons-Winthrop,2,0,0
7/22/2014,Disappointment Cleaver,11,0,0
7/21/2014,Emmons-Winthrop,2,0,0
7/21/2014,Emmons-Winthrop,2,0,0
7/21/2014,Kautz Glacier,2,2,1
7/21/2014,Disappointment Cleaver,4,0,0
7/21/2014,Disappointment Cleaver,12,0,0
7/21/2014,Disappointment Cleaver,2,0,0
7/21/2014,Emmons-Winthrop,6,0,0
7/21/2014,Disappointment Cleaver,7,0,0
7/21/2014,Disappointment Cleaver,2,2,1
7/21/2014,Disappointment Cleaver,8,0,0
7/21/2014,Disappointment Cleaver,2,0,0
7/21/2014,Emmons-Winthrop,12,0,0
7/21/2014,Emmons-Winthrop,8,0,0
7/21/2014,Disappointment Cleaver,3,0,0
7/21/2014,Disappointment Cleaver,3,3,1
7/21/2014,Disappointment Cleaver,2,2,1
7/20/2014,Disappointment Cleaver,3,0,0
7/20/2014,Disappointment Cleaver,4,0,0
7/20/2014,Disappointment Cleaver,4,0,0
7/20/2014,Disappointment Cleaver,12,6,0.5
7/20/2014,Disappointment Cleaver,2,0,0
7/20/2014,Disappointment Cleaver,4,0,0
7/20/2014,Disappointment Cleaver,2,2,1
7/20/2014,Disappointment Cleaver,2,0,0
7/20/2014,Disappointment Cleaver,12,9,0.75
7/20/2014,Disappointment Cleaver,11,7,0.636363636
7/20/2014,Disappointment Cleaver,12,6,0.5
7/20/2014,Disappointment Cleaver,3,0,0
7/20/2014,Disappointment Cleaver,8,8,1
7/20/2014,Disappointment Cleaver,5,5,1
7/20/2014,Emmons-Winthrop,4,0,0
7/20/2014,Emmons-Winthrop,4,4,1
7/20/2014,Disappointment Cleaver,12,5,0.416666667
7/20/2014,Disappointment Cleaver,2,2,1
7/20/2014,Kautz Glacier,2,2,1
7/20/2014,Emmons-Winthrop,3,3,1
7/20/2014,Kautz Glacier,11,0,0
7/20/2014,Disappointment Cleaver,12,0,0
7/20/2014,Disappointment Cleaver,6,6,1
7/20/2014,Disappointment Cleaver,5,0,0
7/19/2014,Disappointment Cleaver,2,0,0
7/19/2014,Disappointment Cleaver,4,0,0
7/19/2014,Emmons-Winthrop,2,0,0
7/19/2014,Disappointment Cleaver,11,9,0.818181818
7/19/2014,Disappointment Cleaver,2,0,0
7/19/2014,Tahoma Glacier,3,0,0
7/19/2014,Emmons-Winthrop,6,0,0
7/19/2014,Disappointment Cleaver,7,0,0
7/19/2014,Disappointment Cleaver,4,0,0
7/19/2014,Emmons-Winthrop,11,11,1
7/19/2014,Disappointment Cleaver,2,0,0
7/19/2014,Disappointment Cleaver,6,0,0
7/19/2014,Emmons-Winthrop,2,0,0
7/19/2014,Disappointment Cleaver,12,0,0
7/19/2014,Disappointment Cleaver,12,0,0
7/18/2014,Kautz Glacier,2,0,0
7/18/2014,Disappointment Cleaver,12,0,0
7/18/2014,Disappointment Cleaver,12,7,0.583333333
7/18/2014,Emmons-Winthrop,6,0,0
7/18/2014,Disappointment Cleaver,4,0,0
7/18/2014,Disappointment Cleaver,2,0,0
7/18/2014,Disappointment Cleaver,2,0,0
7/18/2014,Disappointment Cleaver,7,0,0
7/18/2014,Disappointment Cleaver,12,11,0.916666667
7/18/2014,Disappointment Cleaver,3,3,1
7/18/2014,Disappointment Cleaver,10,0,0
7/18/2014,Disappointment Cleaver,3,3,1
7/18/2014,Kautz Glacier,3,3,1
7/18/2014,Disappointment Cleaver,6,0,0
7/18/2014,Disappointment Cleaver,3,3,1
7/18/2014,Disappointment Cleaver,4,0,0
7/18/2014,Disappointment Cleaver,4,0,0
7/18/2014,Disappointment Cleaver,4,4,1
7/18/2014,Disappointment Cleaver,4,3,0.75
7/18/2014,Disappointment Cleaver,4,0,0
7/18/2014,Emmons-Winthrop,3,0,0
7/18/2014,Disappointment Cleaver,2,0,0
7/18/2014,Disappointment Cleaver,3,0,0
7/18/2014,Disappointment Cleaver,4,0,0
7/17/2014,Little Tahoma,4,0,0
7/17/2014,Disappointment Cleaver,10,4,0.4
7/17/2014,Disappointment Cleaver,3,3,1
7/17/2014,Disappointment Cleaver,4,0,0
7/17/2014,Disappointment Cleaver,9,2,0.222222222
7/17/2014,Disappointment Cleaver,3,0,0
7/17/2014,Emmons-Winthrop,2,0,0
7/17/2014,Disappointment Cleaver,12,6,0.5
7/17/2014,Emmons-Winthrop,11,6,0.545454545
7/17/2014,Disappointment Cleaver,4,4,1
7/17/2014,Disappointment Cleaver,2,2,1
7/17/2014,Disappointment Cleaver,4,0,0
7/17/2014,Disappointment Cleaver,2,2,1
7/17/2014,Emmons-Winthrop,4,0,0
7/17/2014,Disappointment Cleaver,4,4,1
7/17/2014,Disappointment Cleaver,8,0,0
7/17/2014,Emmons-Winthrop,2,2,1
7/17/2014,Disappointment Cleaver,6,0,0
7/17/2014,Disappointment Cleaver,5,0,0
7/17/2014,Disappointment Cleaver,12,8,0.666666667
7/17/2014,Disappointment Cleaver,5,0,0
7/17/2014,Disappointment Cleaver,3,3,1
7/17/2014,Disappointment Cleaver,11,8,0.727272727
7/16/2014,Emmons-Winthrop,11,0,0
7/16/2014,Disappointment Cleaver,5,3,0.6
7/16/2014,Disappointment Cleaver,2,2,1
7/16/2014,Disappointment Cleaver,3,3,1
7/16/2014,Disappointment Cleaver,2,2,1
7/16/2014,Disappointment Cleaver,4,0,0
7/16/2014,Disappointment Cleaver,12,12,1
7/16/2014,Emmons-Winthrop,3,3,1
7/16/2014,Disappointment Cleaver,11,11,1
7/16/2014,Disappointment Cleaver,12,12,1
7/16/2014,Disappointment Cleaver,11,6,0.545454545
7/16/2014,Emmons-Winthrop,11,11,1
7/15/2014,Emmons-Winthrop,11,5,0.454545455
7/15/2014,Emmons-Winthrop,9,7,0.777777778
7/15/2014,Kautz Glacier,11,11,1
7/15/2014,Disappointment Cleaver,12,10,0.833333333
7/15/2014,Disappointment Cleaver,3,3,1
7/15/2014,Emmons-Winthrop,3,3,1
7/15/2014,Disappointment Cleaver,6,0,0
7/15/2014,Disappointment Cleaver,12,8,0.666666667
7/15/2014,Disappointment Cleaver,1,0,0
7/15/2014,Emmons-Winthrop,3,0,0
7/15/2014,Disappointment Cleaver,1,0,0
7/15/2014,Emmons-Winthrop,3,3,1
7/15/2014,Disappointment Cleaver,3,3,1
7/15/2014,Emmons-Winthrop,11,5,0.454545455
7/15/2014,Disappointment Cleaver,12,7,0.583333333
7/15/2014,Disappointment Cleaver,12,9,0.75
7/15/2014,Disappointment Cleaver,2,0,0
7/14/2014,Emmons-Winthrop,12,11,0.916666667
7/14/2014,Disappointment Cleaver,4,4,1
7/14/2014,Disappointment Cleaver,3,3,1
7/14/2014,Disappointment Cleaver,4,4,1
7/14/2014,Disappointment Cleaver,4,0,0
7/14/2014,Disappointment Cleaver,5,5,1
7/14/2014,Disappointment Cleaver,2,0,0
7/14/2014,Kautz Glacier,4,4,1
7/14/2014,Emmons-Winthrop,2,2,1
7/14/2014,Fuhrer's Finger,2,2,1
7/14/2014,Disappointment Cleaver,2,2,1
7/14/2014,Disappointment Cleaver,12,9,0.75
7/14/2014,Disappointment Cleaver,6,6,1
7/14/2014,Disappointment Cleaver,12,10,0.833333333
7/14/2014,Emmons-Winthrop,12,7,0.583333333
7/14/2014,Kautz Glacier,6,6,1
7/14/2014,Emmons-Winthrop,6,6,1
7/14/2014,Disappointment Cleaver,12,8,0.666666667
7/14/2014,Disappointment Cleaver,3,3,1
7/14/2014,Emmons-Winthrop,4,4,1
7/14/2014,Disappointment Cleaver,1,0,0
7/14/2014,Disappointment Cleaver,4,3,0.75
7/14/2014,Disappointment Cleaver,3,3,1
7/14/2014,Disappointment Cleaver,12,9,0.75
7/13/2014,Disappointment Cleaver,2,2,1
7/13/2014,Emmons-Winthrop,2,2,1
7/13/2014,Kautz Glacier,9,9,1
7/13/2014,Disappointment Cleaver,12,11,0.916666667
7/13/2014,Disappointment Cleaver,2,2,1
7/13/2014,Kautz Cleaver,3,0,0
7/13/2014,Emmons-Winthrop,3,3,1
7/13/2014,Emmons-Winthrop,2,2,1
